NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
Bi2O3,None,166.05,,,,Sphere,25.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,75.05
ZnO,None,86.0,687.0,31.3,7.0,,12.5,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,89.02
SiO2,None,8.5,,-27.0,,Sphere,10.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,91.76
IronOxide,None,42.0,957.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,91.56
ZnO,None,115.0,360.0,-10.0,14.4,,50.0,24.0,HONDC,Human,Nose,,,,,CyQuant,,meta_oxide,27.54
Mn2O3,None,29.8,291.1,-3.0,,,200.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,58.9
TiO2,None,148.15,,-14.55,,Irregular,80.0,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,68.22
TiO2,None,25.0,504.5,-10.7,210.0,,150.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,116.67
ZnO,None,86.0,687.0,31.3,7.0,,6.25,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,67.94
La2O3,None,45.6,672.9,-12.8,,,1000.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,35.0
TiO2,None,34.1,400.0,-12.0,48.9,,100.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,48.43
SiO2,Phosphonate,255.62,,-26.8,,Sphere,62.5,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,118.73
Fe2O3,None,42.5,957.0,-8.2,82.8,,50.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,94.56
Cu2O,None,88.5,,,,,0.0,3.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,113.79
ZrO2,None,40.1,508.8,-14.85,,Monoclinic,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
CuO,None,30.0,276.4,-18.08,,Sphere,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,103.7
ZrO2,None,40.1,508.8,-14.85,,Monoclinic,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,98.49
IronOxide,PEI,145.8,,17.7,,,0.0,168.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,Trypan_Blue,meta_oxide,68.48
SiO2,None,27.5,75.1,-29.5,65.0,,0.0,20.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,94.1
ZnO,None,100.0,258.55,-9.96,,Sphere,30.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,9.09
Ni2O3,None,140.6,339.5,32.2,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,100.0
IronOxide,PEI,145.8,,17.7,,,0.0,72.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,131.45
Al2O3,None,46.0,239.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,83.15
TiO2,None,30.6,266.0,,,Sphere,0.62,24.0,WISH,Human,Amniotic-membrane,Epithelial,fetus,cancer,,MTT,TetrazoliumSalt,meta_oxide,90.4
SiO2,None,21.06,,-24.5,,Sphere,10.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,58.54
Bi2O3,None,166.05,,,,Sphere,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,74.99
TiO2,None,148.15,,-14.55,,Irregular,8.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,95.34
MgO,None,39.0,639.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,87.64
ZrO2,None,10.0,,-45.5,,Sphere,50.0,24.0,HCT-116,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,72.5
TiO2,None,38.0,,,,,0.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CellTiter_Glo,luciferase,meta_oxide,99.82
TiO2,None,11.69,,,,,0.02,24.0,LLC­PK1,Pig,Kidney,Epithelial,neonate,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,100.0
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,150.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.01
Al2O3,None,39.7,267.0,36.3,64.7,,0.01,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,94.48
ZnO,None,100.0,258.55,-9.96,,Sphere,10.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,104.8
TiO2,None,11.69,,,,,0.0,24.0,IP15,Human,Kidney,Spindle,Adult,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,93.72
ZnO,None,97.5,,,,Irregular,500.0,3.0,Lymphocyte,Human,Blood,Lymphoblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,74.76
Ni2O3,None,140.6,339.5,32.2,,,25.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,83.3
ZnO,None,245.0,,-15.8,,Sphere,14.0,6.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.51
IronOxide,DMSA,8.5,,,,,1500.0,96.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,74.53
ZnO,None,60.0,,,,,10.0,48.0,H4,Human,Brain,Epithelial,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,99.6
NiO,None,13.1,862.1,23.82,,Cubic,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,102.3
ZnO,None,8.0,,,,,1000.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,Live/Dead,propidium_iodide,meta_oxide,6.98
TiO2,None,21.0,74.0,-9.42,57.0,,150.0,24.0,Chang_Liver,Human,Liver,Epithelial,,Normal,,Annexiv_V_,propidium_iodide,meta_oxide,79.07
ZnO,None,60.0,,,,,0.0,24.0,Fibroblasts,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,91.07
TiO2,None,420.7,,-9.96,,,0.0,3.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,120.27
TiO2,None,30.6,266.0,,,Sphere,2.5,24.0,WISH,Human,Amniotic-membrane,Epithelial,fetus,cancer,,NR,toluylene red,meta_oxide,86.9
IronOxide,PEI,145.8,,17.7,,,0.0,72.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,CellTiter_Glo,luciferase,meta_oxide,26.2
SiO2,None,8.5,,-27.0,,Sphere,100.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,LDH,LDHrelease,meta_oxide,22.29
IronOxide,alginate,30.0,,,,,0.0,36.0,PAECs,Pig,Aorta,Endothelial,Adult,Normal,,Alamar_Blue,AlamarBlue,meta_oxide,104.96
Cr2O3,None,193.0,316.9,-32.6,,,50.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,82.3
TiO2,None,169.4,365.0,-13.0,9.8,,10.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,79.78
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,87.37
IronOxide,Dextran,30.0,,,,,0.02,72.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,NR,toluylene red,meta_oxide,99.9
TiO2,None,420.7,,-9.96,,,0.0,24.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,120.4
CuO,None,12.8,305.3,7.6,,,3.2,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,94.0
ZnO,None,90.0,,,,Sphere,50.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,18.21
ZnO,None,39.0,639.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,35.96
ZnO,None,100.0,258.55,-9.96,,Sphere,40.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,9.29
TiO2,None,80.0,,,,Sphere,12.5,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,99.1
IronOxide,BSA,12.0,,,,,0.18,6.0,MEF,Mouse,embryo,Fibroblast,neonate,Normal,,Alamar_Blue,AlamarBlue,meta_oxide,95.13
CuO,None,12.8,305.3,7.6,,,6.3,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,81.7
ZnO,None,8.0,,,,,1000.0,24.0,NK cells,Human,Blood,Lymphoblast,Adult,Normal,,Live/Dead,propidium_iodide,meta_oxide,44.57
TiO2,alumina-simethicone,19.0,190.0,,,,0.0,3.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,MTS,TetrazoliumSalt,meta_oxide,100.96
IronOxide,silica_based,199.0,,-9.77,,Sphere,5.0,24.0,HK-2,Human,Kidney,Epithelial,Adult,cancer,male,XTT,TetrazoliumSalt,meta_oxide,100.0
SiO2,DPPC,19.4,889.03,-13.5,,Sphere,8.0,24.0,16HBE14,Human,Heart,Epithelial,Young,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,93.54
SiO2,Chitosan,578.27,,8.0,,Sphere,100.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,69.26
SiO2,None,30.0,,-63.31,,Sphere,10.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,91.59
MnO,PEG_based,24.0,,,,,0.0,24.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,ATPLite,luciferase,meta_oxide,64.95
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,80.0
TiO2,None,35.0,1814.0,-35.5,66.0,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,101.58
Sb2O3,None,150.0,640.3,-13.3,,,750.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,65.4
Fe3O4,None,46.8,1025.0,1.7,147.4,,0.01,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,101.55
MgO,None,39.0,639.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,12.88
ZnO,None,60.21,,,,Rod,100.0,24.0,Ana-1,Mouse,BoneMarrow,Macrophage,,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,36.21
IronOxide,PEG_based,361.4,,12.1,,,0.0,72.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,104.81
ZnO,None,86.0,687.0,31.3,7.0,,1.56,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,111.31
SiO2,None,100.33,,-31.7,,Sphere,10.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,89.83
TiO2,None,25.0,504.5,-10.7,210.0,,60.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,111.11
IronOxide,Dextran,30.0,,,,,0.02,72.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,87.79
ZnO,None,115.0,500.0,-9.0,14.5,,20.0,24.0,HONDC,Human,Nose,,,,,MTT,TetrazoliumSalt,meta_oxide,101.58
ZnO,None,100.0,273.4,-11.7,20.0,,0.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.2
Cr2O3,None,60.0,616.8,5.7,,,500.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,70.4
ZnO,None,141.0,404.0,,,Sphere,50.0,12.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,27.61
IronOxide,PEG_based,16.5,,-0.52,,Sphere,3.12,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.86
ZnO,None,100.0,273.4,-11.7,20.0,,15.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.68
ZnO,None,100.0,273.4,-11.7,20.0,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.46
Bi2O3,None,27.4,515.6,18.12,,Tetragonal,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,98.44
ZnO,None,39.0,639.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,71.91
ZnO,None,45.3,310.0,32.7,,Sphere,5.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,91.78
ZnO,None,35.6,236.0,-41.6,27.9,,1.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,127.44
ZnO,None,97.5,,,,Irregular,1000.0,3.0,Lymphocyte,Human,Blood,Lymphoblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,49.3
TiO2,None,40.0,322.3,-25.27,50.0,,10.0,6.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,ATPLite,luciferase,meta_oxide,91.5
CuO,None,30.0,276.4,-18.08,,Sphere,30.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,2.92
IronOxide,None,13.5,,,,,10.0,48.0,H4,Human,Brain,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,84.52
Co3O4,None,200.0,,,,,0.0,72.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,CellTiter_Glo,luciferase,meta_oxide,96.16
SiO2,None,59.72,,-38.1,,Sphere,500.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,53.04
MgO,None,39.2,,11.6,,Sphere,10.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,85.25
IronOxide,PEI,17.2,,29.28,,Sphere,12.5,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,15.64
ZnO,None,245.0,,-15.8,,Sphere,4.0,12.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,104.43
Cu2O,None,88.5,,,,,0.0,3.0,A549,Human,Lung,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,94.91
ZnO,None,97.0,,-29.0,,Rod,10.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,60.91
ZnO,None,100.0,273.4,-11.7,20.0,,40.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,8.85
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,200.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,94.62
MgO,None,39.0,639.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,95.51
SnO2,None,64.2,480.0,-27.45,,Tetragonal,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,95.15
Cu2O,None,88.5,,,,,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTT,TetrazoliumSalt,meta_oxide,83.81
Cr2O3,None,193.0,316.9,-32.6,,,1.6,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,104.0
ZnO,Cystein_based,40.0,,,,,0.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,5.99
TiO2,None,20.0,,,,,0.0,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,NR,toluylene red,meta_oxide,99.57
IronOxide,BSA,12.0,,,,,2.8,6.0,V14,Mouse,Breast,Epithelial,Adult,cancer,,Alamar_Blue,AlamarBlue,meta_oxide,65.67
ZnO,None,86.0,687.0,31.3,7.0,,3.13,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,91.31
TiO2,None,125.0,1054.0,-40.8,38.0,,12.5,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,57.7
TiO2,None,25.0,504.5,-10.7,210.0,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.0
IronOxide,PEG_based,361.4,,12.1,,,0.0,72.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,CellTiterBlue,AlamarBlue,meta_oxide,248.3
Al2O3,None,85.0,,0.4,,Sphere,100.0,24.0,BJ,Human,Skin,Fibroblast,,Normal,male,EZ4U,TetrazoliumSalt,meta_oxide,97.48
In2O3,None,59.6,310.6,5.4,,Cubic,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.4
SiO2,None,14.23,128.0,-26.5,,Sphere,100.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,63.82
SiO2,None,18.3,224.0,,,Sphere,25.0,24.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,97.29
ZnO,None,86.0,687.0,31.3,7.0,,3.13,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,87.42
ZnO,None,222.0,,,,Sphere,80.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,60.23
IronOxide,None,22.0,,,,Sphere,10.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,84.0
IronOxide,PEI,145.8,,17.7,,,0.0,72.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,CellTiter_Glo,luciferase,meta_oxide,119.65
SiO2,None,,,-28.0,,Sphere,200.0,48.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,101.59
ZnO,None,60.0,,,,,1.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,Live/Dead,CalceinAM,meta_oxide,98.37
TiO2,None,25.0,504.5,-10.7,210.0,,40.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,76.72
ZnO,None,71.0,188.9,-10.8,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
CuO,None,33.0,,,,,100.0,48.0,H4,Human,Brain,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,-0.04
ZnO,None,4.0,,,,,10000.0,24.0,CD_T_cells,Human,Blood,Lymphoblast,Adult,Normal,,Live/Dead,CalceinAM,meta_oxide,2.58
CuO,None,30.0,276.4,-18.08,,Sphere,0.5,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,109.73
SiO2,None,31.4,,,,Sphere,15.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CVS,CrystalViolet,meta_oxide,87.08
Ni2O3,None,140.6,339.5,32.2,,,6.3,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,100.0
Al2O3,None,13.0,,,,Sphere,500.0,48.0,HFL1,Human,Lung,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,meta_oxide,88.45
SiO2,Phosphonate,255.62,,-26.8,,Sphere,7.8,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,109.86
CoO,None,71.8,208.3,21.6,,,25.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,77.8
IronOxide,PEG_based,361.4,,12.1,,,0.0,72.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,38.27
TiO2,None,30.0,1843.0,-30.8,69.0,,6.25,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,119.42
Bi2O3,None,166.05,,,,Sphere,10.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,70.2
SiO2,None,178.0,297.5,58.0,,Sphere,0.0,24.0,primary,Human,Lung,Macrophage,Adult,Normal,,Vialight,luciferase,meta_oxide,87.11
Sb2O3,None,150.0,640.3,-13.3,,,250.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,73.8
Cu2O,None,88.5,,,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,108.32
CuO,None,46.3,,42.8,,Sphere,0.1,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,96.04
TiO2,None,25.0,504.5,-10.7,210.0,,0.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.0
SiO2,None,18.3,224.0,,,Sphere,50.0,24.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,96.45
NiO,None,20.0,223.5,-12.1,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
ZnO,None,39.0,639.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,95.77
TiO2,None,,115.0,,,,0.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,LDH,LDHrelease,meta_oxide,100.21
La2O3,None,45.6,672.9,-12.8,,,250.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,51.8
IronOxide,None,196.4,,,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,95.04
ZnO,None,100.0,258.55,-9.96,,Sphere,30.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,56.77
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,200.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.04
Co3O4,None,10.0,202.1,20.78,,Cubic,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,49.96
ZnO,None,7.5,795.0,27.4,90.0,,25.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,1.44
Mn2O3,None,51.5,298.4,-46.1,,,0.4,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,100.0
ZnO,None,7.5,795.0,27.4,90.0,,12.5,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,34.64
IronOxide,PEG_based,361.4,,12.1,,,0.0,1.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,91.7
TiO2,None,12.6,310.0,14.68,,Tetragonal,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.27
MnO,None,24.0,,,,,0.0,24.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,ATPLite,luciferase,meta_oxide,50.12
TiO2,None,24.59,172.0,-14.25,,Sphere,30.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,30.61
IronOxide,BSA,12.0,,,,,1.4,6.0,V14,Mouse,Breast,Epithelial,Adult,cancer,,Alamar_Blue,AlamarBlue,meta_oxide,91.16
MnO2,None,43.0,432.2,-28.38,,Tetragonal,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,65.09
IronOxide,None,22.0,,,,Sphere,25.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,79.0
Ni2O3,None,140.2,386.9,-4.46,,Hexagon,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,45.33
ZnO,None,20.0,,,,,5000.0,24.0,CD_T_cells,Human,Blood,Lymphoblast,Adult,Normal,,Live/Dead,CalceinAM,meta_oxide,50.64
