NP_type,Coating,core_size_nm,Surf_charge_mV,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
CdSe,None,9.0,,,0.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,50.08
CdSe,SA_based,5.5,,,0.1,48.0,U87,Human,Brain,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,76.32
CdSeTe,HSV_TK_based,12.0,,,0.01,96.0,Hep3B,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,97.94
CdTe,None,4.5,,,3.0,0.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,100.0
CdTe,Aptamer_based,5.5,,,0.79,4.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,71.74
QDs,Cystein_based,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,24.04
CdSe,Hydroxyapatite,4.6,,,0.67,2.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,71.2
CdSe,None,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,22.92
CdTe,Folic_acid_based,6.0,,,0.0,8.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,95.0
CdTe,LipoicAcid,2.5,,,0.35,24.0,DRG,Mouse,Spine,Neural,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,107.55
CdS,None,3.0,,,24.48,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,22.35
CdS,None,5.0,,,0.5,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,5.33
CdSe,Folic_acid_based,13.5,,,0.01,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,92.7
CdSe,GlycyrrhizicAcid,3.2,,,2.16,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,CPP,4.0,,,0.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,74.0
CdSe,None,8.3,,,0.02,3.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,11.9
QDs,PEG_based,37.0,,,0.15,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,80.07
CdSe,None,5.0,,,0.01,24.0,HSF-42,Human,Skin,Fibroblast,,,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdTe,None,2.5,,,100.0,48.0,MG­63,Human,Bone,Fibroblast,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,94.59
CdTe,gum_arabic,3.0,,,0.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,CPV-Protein,5.5,,,0.42,24.0,F81,Feline,Kidney,Epithelial,neonate,Normal,female,MTT,TetrazoliumSalt,quantum_dots,45.0
CdSe,hCT-peptide,2.1,,,2.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,81.94
CdSe,nucleic_acids,5.5,,,0.0,72.0,U251,Human,Brain,Epithelial,Adult,cancer,,MTT,TetrazoliumSalt,quantum_dots,98.0
CdTe,None,5.3,,,0.02,4.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,94.44
CdSe,Lipofectamine,2.1,,,0.02,72.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,110.0
CdSe,GSH,5.0,,,32.0,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,89.8
CdTe,None,4.0,,,0.1,48.0,Hepa1-6,Mouse,Liver,Hepatocyte,,cancer,female,Hemolysis,,quantum_dots,109.38
CdTe,None,2.2,,,8.13,0.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,94.79
CdTe,None,3.6,,,0.02,96.0,Hydra,Hydra,Polyp,Stem-cell,Stem,,,APO_BrdU_TUNEL,BrdUTP,quantum_dots,83.33
CdSe,GSH,3.02,,,0.4,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.71
CdTe,GSH,2.5,,,3.46,24.0,MKN45,Human,Stomach,Epithelial,Adult,cancer,female,FACS,fluorescent,quantum_dots,99.0
CdSe,None,5.5,,,0.42,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,20.0
CdTe,None,5.0,,,0.01,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,76.19
CdSe,None,4.5,,,0.5,24.0,Jurkat,Human,Blood,Lymphoblast,Adult,cancer,male,Live/Dead,,quantum_dots,21.0
QDs,None,2.5,,,100.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,88.59
CdSe,None,7.0,,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,LDH,LDHrelease,quantum_dots,93.0
CdSe,None,5.5,,,0.02,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,70.0
CdTe,None,2.4,,,46.19,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,18.0
CdTe,None,3.6,,,0.05,1.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,XTT,TetrazoliumSalt,quantum_dots,10.0
CdSe,Cystein_based,,,,0.02,72.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,58.67
CdTe,Autophagy-Inhibitor,3.2,,,0.04,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,68.0
CdSe,None,4.6,,,7.17,24.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,48.6
CdS,RGD_based,2.3,,,0.05,24.0,SAOS,Human,Bone,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,100.0
CdTe,RGD_based,5.1,,,0.82,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,89.89
CdTe,Cystein_based,3.3,,,0.23,1.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,85.71
CdSe,None,6.0,,,0.1,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,95.77
CdSe,CPP,4.3,,,0.1,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,105.0
CdTe,None,4.5,,,0.3,168.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,45.1
CdTe,None,4.5,,,1.8,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,22.0
CdTe,Cystein_based,,,,5.0,2.0,Hepatocyte,Mouse,Liver,Hepatocyte,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,66.67
CdTe,None,4.5,,,0.3,120.0,Cal27,Human,Tongue,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,47.1
CdTe,gum_arabic,3.0,,,0.2,24.0,HELF,Human,Lung,Fibroblast,,Normal,,MTT,TetrazoliumSalt,quantum_dots,39.5
CdTe,None,4.21,,,0.13,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,77.55
CdSe,None,9.0,,,0.04,36.0,HeCaT,Human,Skin,Keratinocyte,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,55.0
CdTe,None,4.0,,,0.54,1.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,95.46
CdTe,None,4.7,,,0.31,24.0,FEMX-1,Human,Lymph,Endothelial,Stem,cancer,,Others,,quantum_dots,27.0
CdTe,None,3.7,,,0.11,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Live/Dead,,quantum_dots,69.6
CdSe,CPP,4.0,,,0.2,1.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,81.74
CdTe,gum_arabic,3.0,,,0.2,24.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,19.5
CdSe,RGD_based,4.5,,,0.08,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,110.0
CdSe,His_based,4.0,,,1.75,48.0,ECV304,Human,Bladder,Endothelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,34.88
CdSe,GlycyrrhizicAcid,3.5,,,2.85,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,L_GSH_based,3.2,,,0.04,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,18.0
CdSe,SA_based,5.5,,,0.0,48.0,EPC,Human,BoneMarrow,Endothelial,,Normal,,MTT,TetrazoliumSalt,quantum_dots,89.67
CdSe,Folic_acid_based,6.0,,,0.1,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.51
CdTe,None,3.2,,,0.02,96.0,P-tricornutum,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,95.56
CdTe,None,3.68,,,7.86,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,2.0
CdSe,None,9.2,,,0.02,336.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,62.0
CdSe,Arginine_based,4.0,,,1.79,24.0,ECV304,Human,Bladder,Endothelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,Hydroxyapatite,4.6,,,0.67,8.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,59.2
CdTe,None,3.7,,,3.0,24.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,55.0
CdSe,None,5.5,,,0.4,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,98.51
CdSe,Folic_acid_based,6.0,,,3.32,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,45.16
CdTe,None,3.5,,,0.63,24.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,43.48
CdSe,RGD_based,5.5,,,0.01,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,84.72
CdTe,None,3.6,,,0.1,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,26.67
CdSe,Lipofectamine,4.0,,,0.01,24.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,50.0
CdS,RGD_based,2.3,,,0.05,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,95.0
CdSe,None,4.6,,,0.02,24.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Others,,quantum_dots,100.0
CdSe,None,2.4,,,0.15,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,96.3
CdSeTe,HSV_TK_based,12.0,,,0.01,72.0,Hep3B,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,63.92
CdSeTe,HSV_TK_based,12.0,,,0.01,96.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,95.74
CdTe,None,2.8,,,2.96,2.0,Erythrocyte,Rabbit,Blood,Erythrocyte,,Normal,,Hemolysis,,quantum_dots,93.5
CdTe,None,5.0,,,220.0,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,None,4.0,,,0.2,1.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,89.0
CdSe,Guanidine-Polymer,7.15,,,0.0,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,5.0
CdSe,None,6.9,,,0.02,24.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Others,,quantum_dots,100.0
QDs,MPA,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,44.55
CdTe,None,7.0,,,100.0,48.0,PC3,Human,Prostate,Epithelial,Adult,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,20.31
CdTe,Cystein_based,4.5,,,0.78,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,88.46
CdSe,None,3.3,,,0.19,1.0,HL-60,Human,Blood,Myeloid,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,84.78
CdTe,TNF-A,2.7,,,0.16,12.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,Luciferase-assay,,quantum_dots,13.13
CdSe,None,8.3,,,0.02,3.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,Live/Dead,,quantum_dots,8.9
CdSeTe,None,12.0,,,0.01,16.0,BMDC,Mouse,BoneMarrow,Dendritic,,Normal,,MTT,TetrazoliumSalt,quantum_dots,65.22
CdTe,None,2.5,,,0.35,24.0,DRG,Mouse,Spine,Neural,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,54.72
CdSe,None,5.2,,,0.08,6.0,P-Chrysosporium,Yeast,Microorganism,Somatic,,Normal,,MTT,TetrazoliumSalt,quantum_dots,62.61
CdHgTe,None,3.0,,,0.12,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,68.42
CdSe,sodium_based,103.0,,,0.0,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,41.51
CdTe,None,3.3,,,0.25,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,73.0
CdS,None,4.0,,,0.04,4.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,63.64
CdTe,None,4.45,,,32.0,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Live/Dead,,quantum_dots,79.0
CdSe,None,5.5,,,0.31,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,54.5
CdSe,None,8.2,,,0.4,0.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,87.3
CdSe,None,7.2,,,0.01,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,108.19
CdTe,BSA,5.2,,,0.19,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,88.33
QD,CyA,6.2,35.3,Sphere,,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,71.09
CdSe,CPP,4.0,,,0.2,1.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,116.55
CdTe,Fibrinogen,4.6,,,5.29,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,65.79
CdTe,None,6.0,,,480.0,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,Folic_acid_based,6.0,,,0.0,2.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,100.0
QD,CyA,5.4,,Sphere,,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,29.96
CdSe,None,2.2,,,0.19,60.0,JB6,Human,Blood,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,3.05
CdS,None,4.0,,,0.03,4.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,61.82
CdTe,Resveratrol,2.2,,,4.07,12.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,71.25
QDs,Cystein_based,5.4,,,0.05,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,29.7
CdTe,None,3.2,,,0.1,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,43.33
CdTe,Leukotriene-Antagonist,5.06,,,0.21,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,quantum_dots,54.05
CdSe,None,9.0,,,0.02,24.0,primary,Cow,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,113.0
CdTe,None,2.2,,,38.75,4.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,40.0
CdTe,Gelatin_based,4.5,,,0.1,48.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,APO_BrdU_TUNEL,BrdUTP,quantum_dots,63.0
CdSe,Serum_based,5.0,,,0.02,72.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Colonigenic-assay,CrystalViolet,quantum_dots,37.0
CdSe,DMSA,6.0,,,0.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,99.0
CdZnS,None,3.5,,,0.27,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,81.73
CdTe,None,4.0,,,0.59,1.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,93.68
CdTe,D-GSH,4.2,,,0.04,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,55.0
CdSe,None,6.0,,,0.65,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,84.91
CdSe,None,4.7,,,0.02,120.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,53.44
CdHgTe,None,3.0,,,0.15,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,70.0
CdTe,None,3.2,,,0.02,120.0,P-tricornutum,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,95.65
CdSe,None,4.0,,,0.01,8.0,HSF-42,Human,Skin,Fibroblast,,,,MTT,TetrazoliumSalt,quantum_dots,89.0
CdSe,None,5.4,,,3.2,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,68.0
CdSe,None,5.5,,,0.0,48.0,U251,Human,Brain,Epithelial,Adult,cancer,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,Antibody_based,7.15,,,0.1,1.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,78.33
CdTe,None,4.5,,,0.3,72.0,Cal27,Human,Tongue,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,60.3
CdTe,None,4.0,,,0.1,48.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,Hemolysis,,quantum_dots,91.67
CdSe,None,5.0,,,0.01,2.0,HSF-42,Human,Skin,Fibroblast,,,,MTT,TetrazoliumSalt,quantum_dots,99.0
CdTe,None,2.0,,,0.68,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,54.0
CdSe,None,6.0,,,0.65,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,18.87
CdSe,MitochondriaTranslocatorProtein,4.0,,,0.07,72.0,C6,Rat,Brain,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,18.5
CdSe,None,5.3,,,0.01,24.0,N9,Mouse,Brain,Neural,,cancer,male,MTT,TetrazoliumSalt,quantum_dots,68.42
CdSe,GSH,5.0,,,32.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,67.35
CdSe,None,5.0,,,0.02,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Trypan_Blue,Trypan_Blue,quantum_dots,44.44
CdSe,None,8.1,,,0.08,24.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,79.5
CdSe,None,7.15,,,0.15,24.0,SNB19,Human,Brain,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,65.0
CdSe,None,6.0,,,0.1,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,92.5
CdSe,None,7.7,,,0.03,48.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,39.7
CdSe,CPP,4.0,,,0.1,2.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,92.0
CdSe,CPP,4.0,,,0.2,1.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,82.0
CdSe,SA_based,5.5,,,0.1,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,WST-1,TetrazoliumSalt,quantum_dots,78.95
CdSe,None,4.4,,,3.0,24.0,Zebrafish,Fish,Liver,Epithelial,,Normal,,MTT,TetrazoliumSalt,quantum_dots,44.35
CdSe,None,4.5,,,0.5,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Live/Dead,,quantum_dots,96.0
QDs,Cystein_based,10.0,,,0.01,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Alamar_Blue,AlamarBlue,quantum_dots,99.71
CdSe,nucleic_acids,4.0,,,0.0,72.0,HT29,Human,Colon,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,70.51
CdSe,None,6.0,,,0.65,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,56.6
CdTe,None,2.6,,,3.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,33.0
CdSe,None,3.5,,,0.4,4.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,60.2
CdSe,None,3.4,,,0.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,76.53
CdSeTe,Irinotecan,12.0,,,0.01,24.0,B16,Mouse,Skin,Epithelial,,cancer,,MTT,TetrazoliumSalt,quantum_dots,10.0
CdTe,None,3.6,,,0.02,72.0,Hydra,Hydra,Polyp,Somatic,Stem,Normal,,APO_BrdU_TUNEL,BrdUTP,quantum_dots,80.0
CdTe,L_GSH_based,4.2,,,0.07,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTS,TetrazoliumSalt,quantum_dots,68.0
CdTe,None,3.5,,,0.11,24.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,Others,,quantum_dots,41.0
CdSe,Aptamer_based,6.5,,,32.0,24.0,B16,Mouse,Skin,Epithelial,,cancer,,MTT,TetrazoliumSalt,quantum_dots,75.51
CdTe,BSA,3.6,,,0.09,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,18.0
CdSe,HSA,6.0,,,3.32,12.0,hCASMC,Human,Artery,Endothelial,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,64.1
CdSe,Scrambled_Peptide,5.0,,,0.41,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,77.05
CdTe,Gelatin_based,2.5,,,0.0,240.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,90.0
CdTe,None,4.0,,,0.25,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,7.7
CdSe,None,9.0,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,62.58
CdSe,Serum_based,6.0,,,0.02,72.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,106.36
CdSe,None,4.0,,,1.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,quantum_dots,91.84
CdSe,Hydroxyapatite,4.6,,,0.13,12.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,53.5
CdTe,None,3.2,,,0.1,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,4.0
CdTe,None,5.06,,,1.67,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,quantum_dots,21.0
CdSe,Cystein_based,,,,0.02,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,69.55
CdTe,None,2.7,,,1.37,24.0,RBL-2H3,Rat,Blood,Basophil,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,23.0
CdTe,None,4.21,,,0.25,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,76.92
CdSe,nucleic_acids,5.5,,,0.03,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,75.61
