NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
Au,Citrate_based,270.0,199.0,-45.96,,Sphere,10.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,propidium_iodide,other,94.87
ZnO,None,45.3,310.0,32.7,,Sphere,1.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,98.36
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,5.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,102.39
Au,GSH,43.17,,-58.0,,Sphere,5.0,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,other,109.52
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,300.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.35
Gd2O3,None,43.8,687.3,22.63,,Cubic,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,98.12
Au,Citrate_based,13.0,36.5,-35.0,,Sphere,0.6,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,WST-1,TetrazoliumSalt,other,82.79
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,25.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.26
Ag,Citrate_based,50.0,,-20.0,,Sphere,50.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,70.32
Pt,Citrate_based,44.3,130.0,-29.0,,Sphere,10.0,48.0,HEBC3-KT,Human,Lung,Epithelial,Adult,Normal,female,Alamar_Blue,AlamarBlue,other,101.21
PLGA,PEG_based,90.0,,-22.46,,Sphere,50.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,other,94.75
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,10.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,101.29
CoO,None,71.8,208.3,21.6,,,50.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,62.6
Er2O3,None,113.8,442.5,26.14,,Cubic,3.1,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,105.8
SiO2,Chitosan,578.27,,8.0,,Sphere,50.0,48.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,99.47
Ag,Citrate_based,50.0,,-20.5,,Sphere,25.0,24.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,other,96.68
TiO2,None,148.15,,-14.55,,Irregular,8.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,91.67
SiO2,DPPC,19.4,889.03,-13.5,,Sphere,64.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,98.32
Ag,None,29.57,,-27.0,,Sphere,40.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,7.99
SiO2,None,15.0,128.0,-26.5,,Sphere,50.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,74.02
MgO,None,,,-7.21,,Hexagon,1000.0,24.0,3T3_L1,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,39.75
Au,None,50.0,74.8,,,Sphere,25.0,72.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,7.11
Au,None,86.8,,-28.32,,Sphere,40.0,96.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,-1.4
Hydroxyapatite,None,20.0,,-5.3,,Rod,30.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,CCK_8,TetrazoliumSalt,other,110.82
Pt,PVP,13.5,,-8.0,,Sphere,400.0,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,47.9
SWCNT,None,601.7,,-13.0,,Needle,50.0,4.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,Alamar_Blue,AlamarBlue,nanotubes,53.7
Pt,PVP,13.5,,-8.0,,Sphere,25.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,90.05
ZnO,None,35.6,295.5,-41.6,27.9,,100.0,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,15.39
MWCNT,None,,,-13.0,,Needle,6.0,4.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,MTT,TetrazoliumSalt,nanotubes,76.55
Polystyrene,COOH,50.0,57.14,-16.3,,Sphere,5.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CCK_8,TetrazoliumSalt,other,99.06
Au,None,30.0,58.55,,,Sphere,25.0,72.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,5.46
SiO2,NH2,289.56,,21.7,,Sphere,62.5,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,116.05
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,LDH,LDHrelease,meta_oxide,91.88
CuO,None,55.8,,-32.8,,Sphere,5.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,96.2
MWCNT,None,8.0,,-6.96,,Needle,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,nanotubes,99.4
Pt,Folic_acid_based,12.5,91.3,-40.5,,Sphere,400.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,16.87
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,175.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,98.27
ZnO,None,32.0,1093.0,21.6,37.0,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,102.29
Pt,Citrate_based,4.8,195.0,-43.0,,Sphere,0.5,48.0,HEBC3-KT,Human,Lung,Epithelial,Adult,Normal,female,Alamar_Blue,AlamarBlue,other,100.0
Pt,Folic_acid_based,4.0,13.5,-40.5,,,0.0,72.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,44.72
SiO2,Phosphonate,255.62,,-26.8,,Sphere,7.8,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,89.95
Ag,None,66.0,28.41,-33.33,,,0.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,2.08
IronOxide,Dextran,18.0,170.0,,,Sphere,400.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,100.1
IronOxide,None,42.5,,-8.2,,Sphere,0.1,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,97.04
Au,None,30.0,58.55,,,Sphere,5.0,48.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,80.58
Au,Citrate_based,13.0,36.5,-35.0,,Sphere,2.79,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,WST-1,TetrazoliumSalt,other,77.72
Ag,None,,,-1.4,,Wire,5.0,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTS,TetrazoliumSalt,other,97.03
TiO2,None,193.0,,-11.2,,Sphere,2.5,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,101.8
Au,None,57.0,,-11.08,,Sphere,2.5,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,102.43
TiO2,None,25.0,504.5,-10.7,210.0,,60.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,111.11
TiO2,None,21.0,74.0,-9.42,57.0,,0.0,24.0,WI_38,Human,Lung,Fibroblast,fetus,cancer,female,Annexiv_V_,propidium_iodide,meta_oxide,94.16
SiO2,None,100.33,,-31.7,,Sphere,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,70.47
Ni2O3,None,140.6,339.5,32.2,,,200.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,63.5
Ag,None,29.57,,-27.0,,Sphere,100.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,NR,toluylene red,other,61.27
Co3O4,None,10.0,202.1,20.78,,Cubic,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.6
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,10.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,108.02
Fe3O4,None,46.8,1025.0,1.7,147.4,,10.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,93.52
Ag,None,29.57,,-27.0,,Sphere,150.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,NR,toluylene red,other,53.4
Ag,None,29.57,,-24.58,,Sphere,600.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,4.98
Ag,None,66.0,28.41,-33.33,,,0.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,Alamar_Blue,AlamarBlue,other,35.74
PLGA,Chitosan,204.0,,10.0,,Sphere,625.0,24.0,MDBK,Cow,Kidney,Epithelial,Adult,Normal,male,MTS,TetrazoliumSalt,other,96.12
CuO,None,46.3,,42.8,,Sphere,0.01,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,95.71
SLN,None,98.4,,-14.6,,Sphere,1462.8,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,NR,toluylene red,other,80.18
TiO2,None,40.0,322.3,-25.27,50.0,,5.0,12.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,ATPLite,luciferase,meta_oxide,92.2
Co3O4,None,10.0,202.1,20.78,,Cubic,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,49.96
TiO2,None,30.0,1843.0,-30.8,69.0,,6.25,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,91.43
SWCNT,None,16.4,,-9.72,,Needle,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,nanotubes,100.3
Au,PEG_based,21.7,,-7.6,,Sphere,,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,other,94.65
TiO2,None,10.0,1457.0,-11.0,166.0,,0.0,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,100.0
ZrO2,None,10.0,,-45.5,,Sphere,200.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,38.0
Au,None,124.1,,-24.14,,Star,200.0,24.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,137.68
TiO2,None,25.0,228.3,-10.7,40.0,,0.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.0
Nd2O3,None,133.8,652.1,30.26,,Hexagon,50.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.32
TiO2,None,124.9,171.0,-17.6,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,97.78
SiO2,None,203.3,,-36.3,,Sphere,200.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,22.68
SiO2,CTAB,90.0,386.9,-35.9,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,79.57
Dendrimer,None,221.7,,-0.43,,Sphere,100.0,72.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,99.62
WO3,None,16.6,111.6,-35.84,,Monoclinic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,other,98.26
Au,PEG_based,21.7,,-7.6,,Sphere,,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,other,91.91
Chitosan,None,,,71.3,,Irregular,62.5,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,97.77
Ag,None,65.0,,-30.0,,Sphere,200.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,67.56
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,300.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.04
ZnO,None,100.0,273.4,-11.7,20.0,,80.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,30.0
Au,Chitosan,3.7,,33.23,,Rod,,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,other,4.25
SLN,DDAB,134.2,,28.2,,Sphere,66.0,24.0,Y-79,Human,Retina,MulticellularClusters,Young,cancer,female,Alamar_Blue,AlamarBlue,other,94.68
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,LDH,LDHrelease,meta_oxide,91.81
Ag,Citrate_based,50.0,105.5,-22.0,,Sphere,25.0,72.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,MTS,TetrazoliumSalt,other,53.99
ZnO,None,22.6,276.6,-14.85,,Hexagon,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
Ag,PVP,20.0,148.0,-14.2,,Irregular,1.0,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,WST-1,TetrazoliumSalt,other,98.97
Ag,None,66.0,28.41,-33.33,,,0.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,0.42
PLGA,Chitosan,204.0,,10.0,,Sphere,2500.0,24.0,Colo­205,Human,Colon,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,other,90.72
PTFE-PMMA,None,618.05,,-8.05,,Irregular,50.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,other,97.41
Ag,None,29.57,,-24.58,,Sphere,50.0,72.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,NR,toluylene red,other,46.6
SiO2,None,,229.5,-21.77,,Sphere,32.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,103.04
SiO2,None,15.0,,-59.7,,Sphere,40.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,20.84
PTFE-PMMA,None,618.05,,-8.05,,Irregular,20.0,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,Alamar_Blue,AlamarBlue,other,96.41
Ni2O3,None,140.6,339.5,32.2,,,25.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,88.0
Pt,None,24.6,,-11.0,,Sphere,60.0,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,NR,toluylene red,other,80.63
TiO2,None,40.0,322.3,-25.27,50.0,,10.0,24.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,ATPLite,luciferase,meta_oxide,89.6
CuO,None,46.3,239.0,42.8,24.1,,20.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,15.21
CuO,None,30.0,276.4,-18.08,,Sphere,20.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,27.82
Ag,None,28.41,66.0,-33.33,,,0.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,NR,toluylene red,other,19.87
TiO2,None,24.59,172.0,-14.25,,Sphere,100.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,8.6
Polystyrene,None,50.0,,-33.0,,Sphere,50.0,24.0,TT1,Human,Lung,Epithelial,Adult,cancer,,MTT,TetrazoliumSalt,other,84.04
Au,None,86.8,,-28.32,,Sphere,4.0,24.0,RFPEC,Rat,FatPad,Endothelial,Adult,Normal,,MTS,TetrazoliumSalt,other,90.3
NiO,None,21.6,346.0,6.9,,Sphere,5.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,97.39
Pt,Folic_acid_based,12.5,91.3,-40.5,,Sphere,100.0,24.0,IMR90,Human,Lung,Fibroblast,neonate,Normal,female,CellTiter_Glo,luciferase,other,50.24
Cu,AscorbicAcid,250.0,,-24.7,,Sphere,125.0,24.0,HGF,Human,Gingiva,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,other,68.75
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,50.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.25
Chitosan,None,,,74.4,,Irregular,31.25,72.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,107.34
IronOxide,None,42.5,,-8.2,,Sphere,5.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.01
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,200.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.54
SiO2,sodium_based,345.2,,-13.0,,Sphere,100.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,81.48
IronOxide,PEG_based,16.5,,-0.52,,Sphere,6.25,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.89
Au,None,30.0,58.55,,,Sphere,1.0,24.0,NHDF,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,other,98.6
Au,None,124.1,,-24.14,,Star,40.0,96.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,98.84
ZnO,None,253.6,,17.5,,Sphere,25.0,24.0,L-132,Human,Lung,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,73.56
Ag,None,,,-31.7,,Rod,400.0,96.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,45.88
PLGA,None,,,-20.5,,Sphere,54.0,24.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,MTT,TetrazoliumSalt,other,99.37
TiO2,None,33.7,303.0,-25.3,42.5,,1.0,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,90.22
Fe2O3,None,32.0,297.6,-18.1,,,750.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,76.6
Co3O4,None,10.0,222.7,24.6,,,3.2,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
MWCNT,None,17.4,,-18.9,,Needle,32.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,NR,toluylene red,nanotubes,86.88
Nd2O3,None,133.8,652.1,30.26,,Hexagon,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,89.93
Pt,Folic_acid_based,12.5,,-40.5,,Sphere,50.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,70.05
ZnO,None,100.0,273.4,-11.7,20.0,,10.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,97.36
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,175.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.17
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,103.16
Polystyrene,NH2,100.0,,23.85,,Sphere,50.0,24.0,Macrophages,Human,Lung,Macrophage,Adult,Normal,,MTT,TetrazoliumSalt,other,77.64
Ag,Citrate_based,27.1,54.05,-25.6,,Sphere,50.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,other,39.65
Ag,PVP,20.0,134.5,-13.05,,Irregular,6.8,24.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,WST-1,TetrazoliumSalt,other,2.27
Polystyrene,None,50.0,,-22.66,,Sphere,50.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CoulterCounter,Impedance,other,106.16
MWCNT,None,,,-13.0,,Needle,12.5,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,MTT,TetrazoliumSalt,nanotubes,46.25
Ag,None,14.3,,-17.2,,Sphere,2.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,Alamar_Blue,AlamarBlue,other,88.61
Au,Citrate_based,49.2,300.0,-37.0,,Sphere,20.0,48.0,HEBC3-KT,Human,Lung,Epithelial,Adult,Normal,female,Alamar_Blue,AlamarBlue,other,101.14
IronOxide,PEG_based,18.0,120.0,,,Sphere,100.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,80.0
Sb2O3,None,150.0,640.3,-13.3,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
Co3O4,None,10.0,222.7,24.6,,,12.5,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,92.5
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,175.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,98.05
Au,None,65.0,,-28.05,,Rod,0.2,96.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,77.33
ZnO,None,86.0,687.0,31.3,7.0,,3.13,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,87.42
Eu2O3,None,52.8,847.3,43.11,,Cubic,0.0,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
Au,None,26.5,,-4.52,,Sphere,2.5,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,other,101.01
MWCNT,None,8.0,,-6.96,,Needle,100.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTS,TetrazoliumSalt,nanotubes,82.42
EudragitRL,None,185.0,,56.0,,Sphere,100.0,24.0,NR8383,Rat,Lung,Macrophage,Adult,Normal,male,WST-1,TetrazoliumSalt,other,75.54
Pt,Folic_acid_based,12.5,91.3,-40.5,,Sphere,200.0,72.0,IMR90,Human,Lung,Fibroblast,neonate,Normal,female,CellTiter_Glo,luciferase,other,23.21
IronOxide,None,6.0,,-36.5,,Sphere,2.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,72.69
SWCNT,COOH,1.5,,-8.1,,Needle,100.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,nanotubes,84.43
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,5.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,96.88
MWCNT,None,38.8,179.13,-16.84,,Needle,8.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,nanotubes,98.74
PLGA,None,,,-11.0,,Sphere,625.0,24.0,MDBK,Cow,Kidney,Epithelial,Adult,Normal,male,MTS,TetrazoliumSalt,other,97.94
Polystyrene,COOH,78.71,,-39.85,,Sphere,100.0,24.0,Macrophages,Human,Lung,Macrophage,Adult,Normal,,MTT,TetrazoliumSalt,other,97.0
Ni2O3,None,140.6,339.5,32.2,,,6.3,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
MWCNT,COOH,25.0,38.8,-10.3,,Needle,200.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,nanotubes,80.84
ZnO,None,7.5,795.0,27.4,90.0,,25.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,15.55
Chitosan,None,,,71.3,,Irregular,500.0,24.0,MBMC,Mouse,BoneMarrow,Spindle,Adult,Normal,,MTT,TetrazoliumSalt,other,97.77
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,75.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,112.77
PLGA,Chitosan,204.0,,10.0,,Sphere,5000.0,24.0,MDBK,Cow,Kidney,Epithelial,Adult,Normal,male,MTS,TetrazoliumSalt,other,72.54
Pt,PVP,13.5,,-8.0,,Sphere,50.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,CellTiter_Glo,luciferase,other,87.44
Dendrimer,None,28.6,,11.07,,Sphere,100.0,72.0,hNPC,Human,Brain,Neural,neonate,Normal,,MTT,TetrazoliumSalt,other,11.98
Au,None,86.8,,-28.32,,Sphere,0.4,96.0,CCL-110,Human,Skin,Fibroblast,fetus,Normal,female,MTS,TetrazoliumSalt,other,59.44
Au,None,2.0,,24.4,,Sphere,,24.0,BEC,Human,Lung,Epithelial,,Normal,,MTS,TetrazoliumSalt,other,21.03
